,,,,Daily Arrival Report-01-01-2021 to 31-12-2021 for Maharashtra,,,
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,129.00,Metric Tonnes,19-11-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,135.00,Metric Tonnes,17-11-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,145.00,Metric Tonnes,16-11-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,207.00,Metric Tonnes,15-11-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,13.00,Metric Tonnes,13-11-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,128.00,Metric Tonnes,12-11-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,128.00,Metric Tonnes,11-11-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,132.00,Metric Tonnes,10-11-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,182.00,Metric Tonnes,09-11-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,212.00,Metric Tonnes,08-11-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,57.00,Metric Tonnes,06-11-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,39.00,Metric Tonnes,01-11-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,75.00,Metric Tonnes,29-10-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,68.00,Metric Tonnes,28-10-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,58.00,Metric Tonnes,27-10-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,62.00,Metric Tonnes,26-10-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,123.00,Metric Tonnes,25-10-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,83.00,Metric Tonnes,22-10-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,89.00,Metric Tonnes,21-10-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,61.00,Metric Tonnes,12-10-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,127.00,Metric Tonnes,01-10-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,96.00,Metric Tonnes,30-09-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,77.00,Metric Tonnes,29-09-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,103.00,Metric Tonnes,24-09-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,86.00,Metric Tonnes,23-09-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,121.00,Metric Tonnes,22-09-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,101.00,Metric Tonnes,20-09-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,102.00,Metric Tonnes,15-09-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,87.00,Metric Tonnes,11-09-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,98.00,Metric Tonnes,09-09-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,99.00,Metric Tonnes,08-09-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,5.00,Metric Tonnes,04-09-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,108.00,Metric Tonnes,03-09-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,138.00,Metric Tonnes,02-09-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,147.00,Metric Tonnes,01-09-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,115.00,Metric Tonnes,31-08-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,180.00,Metric Tonnes,30-08-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,123.00,Metric Tonnes,26-08-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,239.00,Metric Tonnes,25-08-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,170.00,Metric Tonnes,23-08-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,186.00,Metric Tonnes,21-08-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,207.00,Metric Tonnes,19-08-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,272.00,Metric Tonnes,18-08-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,292.00,Metric Tonnes,17-08-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,125.00,Metric Tonnes,16-08-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,128.00,Metric Tonnes,13-08-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,109.00,Metric Tonnes,12-08-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,168.00,Metric Tonnes,21-06-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,34.00,Metric Tonnes,19-06-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,101.00,Metric Tonnes,18-06-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,83.00,Metric Tonnes,16-06-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,115.00,Metric Tonnes,15-06-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,102.00,Metric Tonnes,14-06-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,303.00,Metric Tonnes,11-06-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,111.00,Metric Tonnes,09-06-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,132.00,Metric Tonnes,08-06-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,195.00,Metric Tonnes,07-06-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,49.00,Metric Tonnes,04-06-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,173.00,Metric Tonnes,27-05-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,148.00,Metric Tonnes,26-05-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,262.00,Metric Tonnes,24-05-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,193.00,Metric Tonnes,21-05-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,82.00,Metric Tonnes,20-05-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,202.00,Metric Tonnes,19-05-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,284.00,Metric Tonnes,18-05-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,283.00,Metric Tonnes,17-05-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,298.00,Metric Tonnes,13-05-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,275.00,Metric Tonnes,12-05-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,29.00,Metric Tonnes,11-05-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,224.00,Metric Tonnes,19-04-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,169.00,Metric Tonnes,16-04-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,156.00,Metric Tonnes,15-04-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,247.00,Metric Tonnes,13-04-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,45.00,Metric Tonnes,12-04-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,220.00,Metric Tonnes,08-04-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,215.00,Metric Tonnes,07-04-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,111.00,Metric Tonnes,06-04-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,78.00,Metric Tonnes,05-04-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,55.00,Metric Tonnes,24-03-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,85.00,Metric Tonnes,23-03-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,163.00,Metric Tonnes,22-03-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,41.00,Metric Tonnes,18-03-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,52.00,Metric Tonnes,17-03-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,86.00,Metric Tonnes,16-03-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,63.00,Metric Tonnes,10-03-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,45.00,Metric Tonnes,09-03-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,48.00,Metric Tonnes,08-03-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,32.00,Metric Tonnes,05-03-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,25.00,Metric Tonnes,04-03-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,79.00,Metric Tonnes,03-03-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,44.00,Metric Tonnes,02-03-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,40.00,Metric Tonnes,01-03-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,14.00,Metric Tonnes,27-02-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,18.00,Metric Tonnes,24-02-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,28.00,Metric Tonnes,23-02-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,56.00,Metric Tonnes,22-02-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,60.00,Metric Tonnes,18-02-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,20.00,Metric Tonnes,17-02-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,30.00,Metric Tonnes,16-02-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,67.00,Metric Tonnes,15-02-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,93.00,Metric Tonnes,12-02-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,33.00,Metric Tonnes,10-02-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,93.00,Metric Tonnes,09-02-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,73.00,Metric Tonnes,08-02-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,54.00,Metric Tonnes,04-02-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,67.00,Metric Tonnes,03-02-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,55.00,Metric Tonnes,02-02-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,80.00,Metric Tonnes,01-02-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,89.00,Metric Tonnes,29-01-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,58.00,Metric Tonnes,27-01-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,79.00,Metric Tonnes,25-01-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,23.00,Metric Tonnes,22-01-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,83.00,Metric Tonnes,21-01-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,83.00,Metric Tonnes,20-01-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,71.00,Metric Tonnes,19-01-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,44.00,Metric Tonnes,18-01-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,10.00,Metric Tonnes,15-01-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,111.00,Metric Tonnes,14-01-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,12.00,Metric Tonnes,13-01-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,68.00,Metric Tonnes,12-01-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,7.00,Metric Tonnes,08-01-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,19.00,Metric Tonnes,05-01-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,5.00,Metric Tonnes,04-01-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,8.00,Metric Tonnes,02-01-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,59.00,Metric Tonnes,01-01-2021

