,,,,Daily Arrival Report-01-01-2023 to 31-12-2023 for Maharashtra,,,
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,21.00,Metric Tonnes,02-06-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,16.00,Metric Tonnes,01-06-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,14.00,Metric Tonnes,31-05-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,14.00,Metric Tonnes,30-05-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,19.00,Metric Tonnes,29-05-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,14.00,Metric Tonnes,27-05-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,14.00,Metric Tonnes,26-05-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,18.00,Metric Tonnes,25-05-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,15.00,Metric Tonnes,24-05-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,20.00,Metric Tonnes,23-05-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,19.00,Metric Tonnes,22-05-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,23.00,Metric Tonnes,20-05-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,25.00,Metric Tonnes,19-05-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,20.00,Metric Tonnes,18-05-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,22.00,Metric Tonnes,17-05-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,19.00,Metric Tonnes,16-05-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,27.00,Metric Tonnes,15-05-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,18.00,Metric Tonnes,13-05-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,13.00,Metric Tonnes,12-05-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,22.00,Metric Tonnes,11-05-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,28.00,Metric Tonnes,10-05-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,19.00,Metric Tonnes,09-05-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,22.00,Metric Tonnes,08-05-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,31.00,Metric Tonnes,06-05-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,31.00,Metric Tonnes,04-05-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,36.00,Metric Tonnes,03-05-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,41.00,Metric Tonnes,02-05-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,27.00,Metric Tonnes,27-04-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,34.00,Metric Tonnes,26-04-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,35.00,Metric Tonnes,25-04-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,25.00,Metric Tonnes,24-04-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,38.00,Metric Tonnes,21-04-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,28.00,Metric Tonnes,20-04-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,19.00,Metric Tonnes,19-04-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,19.00,Metric Tonnes,18-04-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,20.00,Metric Tonnes,17-04-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,20.00,Metric Tonnes,15-04-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,17.00,Metric Tonnes,13-04-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,21.00,Metric Tonnes,12-04-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,19.00,Metric Tonnes,11-04-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,14.00,Metric Tonnes,10-04-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,14.00,Metric Tonnes,08-04-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,16.00,Metric Tonnes,07-04-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,14.00,Metric Tonnes,06-04-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,22.00,Metric Tonnes,05-04-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,22.00,Metric Tonnes,04-04-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,12.00,Metric Tonnes,03-04-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,14.00,Metric Tonnes,01-04-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,15.00,Metric Tonnes,31-03-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,11.00,Metric Tonnes,29-03-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,18.00,Metric Tonnes,28-03-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,12.00,Metric Tonnes,27-03-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,20.00,Metric Tonnes,25-03-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,16.00,Metric Tonnes,24-03-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,11.00,Metric Tonnes,23-03-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,19.00,Metric Tonnes,21-03-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,21.00,Metric Tonnes,20-03-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,23.00,Metric Tonnes,18-03-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,19.00,Metric Tonnes,17-03-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,16.00,Metric Tonnes,16-03-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,18.00,Metric Tonnes,15-03-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,13.00,Metric Tonnes,14-03-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,25.00,Metric Tonnes,13-03-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,23.00,Metric Tonnes,11-03-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,24.00,Metric Tonnes,10-03-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,25.00,Metric Tonnes,09-03-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,24.00,Metric Tonnes,08-03-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,28.00,Metric Tonnes,06-03-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,29.00,Metric Tonnes,04-03-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,35.00,Metric Tonnes,03-03-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,38.00,Metric Tonnes,02-03-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,36.00,Metric Tonnes,01-03-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,35.00,Metric Tonnes,28-02-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,37.00,Metric Tonnes,27-02-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,30.00,Metric Tonnes,25-02-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,41.00,Metric Tonnes,24-02-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,42.00,Metric Tonnes,23-02-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,39.00,Metric Tonnes,22-02-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,32.00,Metric Tonnes,21-02-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,24.00,Metric Tonnes,20-02-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,30.00,Metric Tonnes,17-02-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,31.00,Metric Tonnes,16-02-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,37.00,Metric Tonnes,15-02-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,34.00,Metric Tonnes,14-02-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,32.00,Metric Tonnes,13-02-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,31.00,Metric Tonnes,11-02-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,28.00,Metric Tonnes,10-02-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,39.00,Metric Tonnes,09-02-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,34.00,Metric Tonnes,08-02-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,35.00,Metric Tonnes,07-02-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,36.00,Metric Tonnes,06-02-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,28.00,Metric Tonnes,04-02-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,33.00,Metric Tonnes,03-02-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,25.00,Metric Tonnes,02-02-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,43.00,Metric Tonnes,01-02-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,33.00,Metric Tonnes,31-01-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,36.00,Metric Tonnes,30-01-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,33.00,Metric Tonnes,28-01-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,40.00,Metric Tonnes,27-01-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,46.00,Metric Tonnes,25-01-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,48.00,Metric Tonnes,24-01-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,42.00,Metric Tonnes,23-01-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,43.00,Metric Tonnes,21-01-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,42.00,Metric Tonnes,14-01-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,41.00,Metric Tonnes,12-01-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,41.00,Metric Tonnes,11-01-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,38.00,Metric Tonnes,07-01-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,45.00,Metric Tonnes,04-01-2023
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,47.00,Metric Tonnes,03-01-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,641.00,Metric Tonnes,28-12-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,905.00,Metric Tonnes,26-12-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,711.00,Metric Tonnes,25-12-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,798.00,Metric Tonnes,23-12-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,832.00,Metric Tonnes,22-12-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,758.00,Metric Tonnes,21-12-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,222.00",Metric Tonnes,20-12-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,327.00",Metric Tonnes,18-12-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,983.00,Metric Tonnes,16-12-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,389.00",Metric Tonnes,15-12-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,053.00",Metric Tonnes,14-12-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,176.00",Metric Tonnes,13-12-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,022.00",Metric Tonnes,11-12-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,062.00",Metric Tonnes,09-12-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,803.00",Metric Tonnes,08-12-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,677.00",Metric Tonnes,07-12-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,548.00",Metric Tonnes,05-12-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"2,229.00",Metric Tonnes,04-12-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,740.00",Metric Tonnes,30-11-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,934.00",Metric Tonnes,29-11-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"2,432.00",Metric Tonnes,28-11-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"2,800.00",Metric Tonnes,27-11-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"2,066.00",Metric Tonnes,25-11-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"2,963.00",Metric Tonnes,24-11-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"2,713.00",Metric Tonnes,23-11-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"2,969.00",Metric Tonnes,22-11-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"2,123.00",Metric Tonnes,21-11-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"2,423.00",Metric Tonnes,20-11-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"3,306.00",Metric Tonnes,18-11-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"4,349.00",Metric Tonnes,17-11-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"6,426.00",Metric Tonnes,16-11-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"5,307.00",Metric Tonnes,14-11-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"4,796.00",Metric Tonnes,08-11-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"5,998.00",Metric Tonnes,07-11-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"3,775.00",Metric Tonnes,06-11-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"5,235.00",Metric Tonnes,04-11-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"2,944.00",Metric Tonnes,03-11-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,666.00",Metric Tonnes,02-11-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,914.00",Metric Tonnes,01-11-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"3,660.00",Metric Tonnes,27-10-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"4,100.00",Metric Tonnes,26-10-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"2,588.00",Metric Tonnes,25-10-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"2,300.00",Metric Tonnes,23-10-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"2,065.00",Metric Tonnes,21-10-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,541.00",Metric Tonnes,20-10-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,949.00",Metric Tonnes,19-10-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,579.00",Metric Tonnes,18-10-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,070.00",Metric Tonnes,17-10-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,912.00,Metric Tonnes,16-10-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,085.00",Metric Tonnes,13-10-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,254.00",Metric Tonnes,07-10-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,349.00",Metric Tonnes,06-10-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,959.00,Metric Tonnes,05-10-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,101.00",Metric Tonnes,04-10-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,914.00,Metric Tonnes,03-10-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,760.00,Metric Tonnes,30-09-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,348.00,Metric Tonnes,23-08-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,448.00,Metric Tonnes,22-08-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,767.00,Metric Tonnes,17-08-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,555.00,Metric Tonnes,14-08-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,898.00,Metric Tonnes,12-08-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,537.00,Metric Tonnes,11-08-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,899.00,Metric Tonnes,10-08-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,475.00,Metric Tonnes,09-08-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,427.00,Metric Tonnes,08-08-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,450.00,Metric Tonnes,07-08-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,554.00,Metric Tonnes,04-08-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,621.00,Metric Tonnes,03-08-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,931.00,Metric Tonnes,02-08-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,770.00,Metric Tonnes,31-07-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,357.00,Metric Tonnes,28-07-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,431.00,Metric Tonnes,27-07-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,614.00,Metric Tonnes,26-07-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,972.00,Metric Tonnes,25-07-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,508.00,Metric Tonnes,24-07-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,519.00,Metric Tonnes,21-07-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,676.00,Metric Tonnes,20-07-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,498.00,Metric Tonnes,19-07-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,199.00,Metric Tonnes,18-07-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,522.00,Metric Tonnes,15-07-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,592.00,Metric Tonnes,13-07-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,528.00,Metric Tonnes,12-07-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,550.00,Metric Tonnes,11-07-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,404.00,Metric Tonnes,10-07-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,533.00,Metric Tonnes,08-07-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,794.00,Metric Tonnes,07-07-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,573.00,Metric Tonnes,06-07-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,514.00,Metric Tonnes,05-07-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,775.00,Metric Tonnes,04-07-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,716.00,Metric Tonnes,03-07-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,905.00,Metric Tonnes,01-07-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,573.00,Metric Tonnes,24-06-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,704.00,Metric Tonnes,23-06-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,715.00,Metric Tonnes,22-06-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,538.00,Metric Tonnes,21-06-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,016.00",Metric Tonnes,20-06-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,027.00",Metric Tonnes,19-06-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,741.00,Metric Tonnes,16-06-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,721.00,Metric Tonnes,15-06-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,703.00,Metric Tonnes,14-06-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,127.00",Metric Tonnes,13-06-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,103.00",Metric Tonnes,12-06-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,544.00,Metric Tonnes,10-06-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,907.00,Metric Tonnes,09-06-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,759.00,Metric Tonnes,08-06-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,702.00,Metric Tonnes,07-06-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,976.00,Metric Tonnes,06-06-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,863.00,Metric Tonnes,05-06-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,563.00,Metric Tonnes,03-06-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,773.00,Metric Tonnes,02-06-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,659.00,Metric Tonnes,01-06-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,930.00,Metric Tonnes,30-05-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,864.00,Metric Tonnes,27-05-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,032.00",Metric Tonnes,26-05-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,949.00,Metric Tonnes,25-05-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,942.00,Metric Tonnes,24-05-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,807.00,Metric Tonnes,23-05-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,929.00,Metric Tonnes,22-05-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,077.00",Metric Tonnes,20-05-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,988.00,Metric Tonnes,18-05-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,801.00,Metric Tonnes,17-05-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,158.00",Metric Tonnes,16-05-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,926.00,Metric Tonnes,15-05-2023
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,122.00",Metric Tonnes,12-05-2023
