,,,,Daily Arrival Report-01-01-2025 to 31-12-2025 for Maharashtra,,,
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,135.20,Metric Tonnes,08-12-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,120.00,Metric Tonnes,05-12-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,148.00,Metric Tonnes,04-12-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,50.00,Metric Tonnes,03-12-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,132.00,Metric Tonnes,26-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,131.00,Metric Tonnes,25-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,140.00,Metric Tonnes,24-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,21-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,122.00,Metric Tonnes,19-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,130.00,Metric Tonnes,18-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,158.00,Metric Tonnes,17-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,14-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,145.00,Metric Tonnes,13-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,12-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,192.00,Metric Tonnes,11-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,159.00,Metric Tonnes,10-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,130.00,Metric Tonnes,08-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,220.00,Metric Tonnes,07-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,100.00,Metric Tonnes,05-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,135.50,Metric Tonnes,04-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,31-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,30-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,170.00,Metric Tonnes,29-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,28-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,27-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,182.50,Metric Tonnes,16-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,15-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,166.00,Metric Tonnes,14-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,205.00,Metric Tonnes,13-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,135.00,Metric Tonnes,09-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,168.10,Metric Tonnes,08-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,193.00,Metric Tonnes,07-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,224.00,Metric Tonnes,06-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,100.00,Metric Tonnes,03-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,110.00,Metric Tonnes,30-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,29-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,205.00,Metric Tonnes,26-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,25-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,183.00,Metric Tonnes,24-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,171.00,Metric Tonnes,23-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,191.00,Metric Tonnes,19-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,18-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,200.00,Metric Tonnes,16-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,188.50,Metric Tonnes,15-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,170.00,Metric Tonnes,13-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,199.00,Metric Tonnes,12-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,215.00,Metric Tonnes,10-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,201.00,Metric Tonnes,09-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,225.00,Metric Tonnes,08-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,185.00,Metric Tonnes,05-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,205.00,Metric Tonnes,04-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,03-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,140.00,Metric Tonnes,02-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,170.00,Metric Tonnes,21-08-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,181.00,Metric Tonnes,20-08-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,182.00,Metric Tonnes,19-08-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,182.50,Metric Tonnes,18-08-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,210.00,Metric Tonnes,14-08-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,210.00,Metric Tonnes,13-08-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,220.00,Metric Tonnes,12-08-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,11-08-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,194.00,Metric Tonnes,08-08-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,190.00,Metric Tonnes,07-08-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,210.00,Metric Tonnes,06-08-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,175.00,Metric Tonnes,05-08-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,100.00,Metric Tonnes,02-08-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,205.00,Metric Tonnes,31-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,30-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,220.00,Metric Tonnes,28-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,210.00,Metric Tonnes,23-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,194.00,Metric Tonnes,22-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,230.00,Metric Tonnes,21-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,219.50,Metric Tonnes,18-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,185.00,Metric Tonnes,17-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,190.00,Metric Tonnes,16-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,186.10,Metric Tonnes,15-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,220.00,Metric Tonnes,14-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,240.00,Metric Tonnes,11-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,182.00,Metric Tonnes,10-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,190.00,Metric Tonnes,09-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,165.00,Metric Tonnes,08-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,182.00,Metric Tonnes,07-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,04-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,205.00,Metric Tonnes,03-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,212.00,Metric Tonnes,02-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,210.00,Metric Tonnes,01-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,210.00,Metric Tonnes,30-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,187.00,Metric Tonnes,27-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,158.00,Metric Tonnes,26-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,182.50,Metric Tonnes,24-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,210.00,Metric Tonnes,23-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,175.00,Metric Tonnes,20-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,148.00,Metric Tonnes,19-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,168.00,Metric Tonnes,18-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,205.00,Metric Tonnes,17-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,182.50,Metric Tonnes,16-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,13-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,190.00,Metric Tonnes,12-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,199.00,Metric Tonnes,11-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,202.50,Metric Tonnes,10-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,200.00,Metric Tonnes,09-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,210.00,Metric Tonnes,06-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,215.00,Metric Tonnes,05-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,182.50,Metric Tonnes,03-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,190.00,Metric Tonnes,02-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,191.00,Metric Tonnes,24-05-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,184.00,Metric Tonnes,23-05-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,189.00,Metric Tonnes,22-05-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,181.00,Metric Tonnes,21-05-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,170.00,Metric Tonnes,20-05-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,168.00,Metric Tonnes,19-05-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,194.00,Metric Tonnes,16-05-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,185.00,Metric Tonnes,15-05-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,185.00,Metric Tonnes,13-05-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,199.10,Metric Tonnes,09-05-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,191.00,Metric Tonnes,08-05-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,202.50,Metric Tonnes,07-05-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,190.00,Metric Tonnes,06-05-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,50.00,Metric Tonnes,05-05-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,196.00,Metric Tonnes,02-05-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,211.00,Metric Tonnes,30-04-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,205.00,Metric Tonnes,29-04-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,190.00,Metric Tonnes,28-04-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,195.00,Metric Tonnes,24-04-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,205.00,Metric Tonnes,23-04-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,187.00,Metric Tonnes,22-04-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,215.50,Metric Tonnes,21-04-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,197.00,Metric Tonnes,17-04-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,224.00,Metric Tonnes,16-04-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,215.00,Metric Tonnes,15-04-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,95.00,Metric Tonnes,11-04-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,190.00,Metric Tonnes,09-04-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,187.00,Metric Tonnes,08-04-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,216.00,Metric Tonnes,07-04-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,205.00,Metric Tonnes,05-04-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,195.00,Metric Tonnes,04-04-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,190.00,Metric Tonnes,03-04-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,145.00,Metric Tonnes,22-03-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,220.00,Metric Tonnes,21-03-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,195.00,Metric Tonnes,19-03-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,173.00,Metric Tonnes,17-03-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,110.00,Metric Tonnes,12-03-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,104.00,Metric Tonnes,10-03-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,85.00,Metric Tonnes,07-03-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,75.00,Metric Tonnes,24-02-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,101.00,Metric Tonnes,21-02-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,65.00,Metric Tonnes,17-02-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,185.00,Metric Tonnes,14-02-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,88.00,Metric Tonnes,07-02-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,79.00,Metric Tonnes,06-02-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,61.60,Metric Tonnes,05-02-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,87.00,Metric Tonnes,04-02-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,190.00,Metric Tonnes,03-02-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,78.60,Metric Tonnes,31-01-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,80.00,Metric Tonnes,30-01-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,114.00,Metric Tonnes,27-01-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,48.00,Metric Tonnes,24-01-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,110.00,Metric Tonnes,23-01-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,82.00,Metric Tonnes,22-01-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,80.00,Metric Tonnes,21-01-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,106.00,Metric Tonnes,20-01-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,105.00,Metric Tonnes,17-01-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,112.50,Metric Tonnes,16-01-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,90.00,Metric Tonnes,13-01-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,100.00,Metric Tonnes,10-01-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,110.00,Metric Tonnes,09-01-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,85.50,Metric Tonnes,08-01-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,100.00,Metric Tonnes,07-01-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,50.00,Metric Tonnes,06-01-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,100.00,Metric Tonnes,03-01-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,01-01-2025
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,19.40,Metric Tonnes,31-12-2025
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,13.40,Metric Tonnes,30-12-2025
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,9.70,Metric Tonnes,29-12-2025
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,4.10,Metric Tonnes,26-12-2025
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,13.30,Metric Tonnes,25-12-2025
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,11.40,Metric Tonnes,24-12-2025
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,8.20,Metric Tonnes,23-12-2025
